2026-03-07 20:19:23,094 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-07 20:19:23,094 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-07 20:19:23,094 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-07 20:19:51,275 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-07 20:19:51,276 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-07 20:19:51,276 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-07 20:19:51,386 | INFO | http GET /health status=200 cost_ms=2
2026-03-07 20:19:51,400 | INFO | http GET /regulations status=200 cost_ms=4
2026-03-07 20:19:51,413 | INFO | http POST /regulations/search status=200 cost_ms=2
2026-03-07 20:19:51,424 | INFO | http GET /embeddings/info status=200 cost_ms=3
2026-03-10 13:54:06,014 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 13:54:06,014 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 13:54:06,015 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 13:54:35,112 | INFO | http GET / status=404 cost_ms=0
2026-03-10 13:54:35,253 | INFO | http GET /favicon.ico status=404 cost_ms=0
2026-03-10 13:56:49,555 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 13:56:49,555 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 13:56:49,556 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 13:56:49,602 | INFO | http GET /health status=200 cost_ms=1
2026-03-10 13:56:49,610 | INFO | http GET /regulations status=200 cost_ms=2
2026-03-10 13:56:49,615 | INFO | http POST /regulations/search status=200 cost_ms=1
2026-03-10 13:56:49,620 | INFO | http GET /embeddings/info status=200 cost_ms=1
2026-03-10 13:57:07,886 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 13:57:07,887 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 13:57:07,887 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 13:57:26,483 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 13:57:26,484 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 13:57:26,484 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 13:57:26,527 | INFO | http GET / status=307 cost_ms=0
2026-03-10 13:58:48,468 | INFO | http GET / status=404 cost_ms=0
2026-03-10 13:58:56,087 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 13:58:56,087 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 13:58:56,087 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 13:58:57,231 | INFO | http GET / status=307 cost_ms=1
2026-03-10 13:58:57,236 | INFO | http GET /docs status=200 cost_ms=0
2026-03-10 13:59:00,578 | INFO | http GET /openapi.json status=200 cost_ms=20
2026-03-10 14:00:51,518 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 14:00:51,518 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:00:51,518 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 14:00:51,563 | INFO | http GET /health status=200 cost_ms=1
2026-03-10 14:00:51,569 | INFO | http GET /regulations status=200 cost_ms=1
2026-03-10 14:00:51,573 | INFO | http POST /regulations/search status=200 cost_ms=0
2026-03-10 14:00:51,578 | INFO | http GET /embeddings/info status=200 cost_ms=1
2026-03-10 14:01:14,791 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 14:01:14,791 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:01:14,791 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 14:01:14,831 | INFO | http GET / status=200 cost_ms=0
2026-03-10 14:03:09,466 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 14:03:09,467 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:03:09,467 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 14:03:14,722 | INFO | http GET / status=200 cost_ms=2
2026-03-10 14:05:29,287 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 14:05:29,287 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:05:29,288 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 14:13:31,358 | WARNING | embedding_model_missing lang=zh path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-zh-v1.5.onnx
2026-03-10 14:13:31,359 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:13:31,359 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=False langs=[]
2026-03-10 14:14:52,475 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:14:52,475 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=True langs=['zh']
2026-03-10 14:17:32,821 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:17:32,822 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=True langs=['zh']
2026-03-10 14:46:10,669 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 14:46:10,670 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=True langs=['zh']
2026-03-10 14:47:13,296 | INFO | http GET / status=200 cost_ms=3
